,0
557,8090.0
558,8100.0
559,8101.0
560,8127.0
561,8128.0
562,8132.0
563,8150.0
564,8159.0
565,8186.0
566,8216.0
567,8252.0
568,8277.0
569,8295.0
570,8308.0
571,8355.0
572,8358.0
573,8362.0
574,8366.0
575,8370.0
576,8496.0
577,8552.0
578,8566.0
579,8571.0
580,8595.0
581,8600.0
582,8634.0
583,8640.0
584,8682.0
585,8699.0
586,8714.0
587,8715.0
588,8787.0
589,8801.0
590,8812.0
591,8824.0
592,8869.0
593,8895.0
594,8908.0
595,8936.0
596,8982.0
597,8998.0
598,9000.0
599,9058.0
600,9059.0
601,9083.0
602,9084.0
603,9103.0
604,9163.0
605,9238.0
606,9239.0
607,9248.0
608,9249.0
609,9263.0
610,9277.0
611,9290.0
612,9305.0
613,9331.0
614,9350.0
615,9358.0
616,9375.0
617,9388.0
618,9421.0
619,9509.0
620,9628.0
621,9644.0
622,9699.0
623,9708.0
624,9722.0
625,9738.0
626,9765.0
627,9802.0
628,9839.0
629,9849.0
630,9851.0
631,9880.0
632,9945.0
633,9949.0
634,9966.0
635,10000.0
636,10003.0
637,10008.0
638,10011.0
639,10063.0
640,10090.0
641,10094.0
642,10102.0
643,10112.0
644,10140.0
645,10180.0
646,10247.0
647,10298.0
648,10322.0
649,10323.0
650,10336.0
651,10413.0
652,10422.0
653,10449.0
654,10452.0
655,10455.0
656,10463.0
657,10474.0
658,10500.0
659,10511.0
660,10559.0
661,10571.0
662,10589.0
663,10602.0
664,10607.0
665,10618.0
666,10626.0
667,10636.0
668,10654.0
669,10670.0
670,10771.0
671,10796.0
672,10823.0
673,10837.0
674,10854.0
675,10861.0
676,10865.0
677,10907.0
678,10926.0
679,10974.0
680,11087.0
681,11191.0
682,11231.0
683,11269.0
684,11270.0
685,11287.0
686,11290.0
687,11299.0
688,11320.0
689,11360.0
690,11392.0
691,11483.0
692,11489.0
693,11600.0
694,11624.0
695,11643.0
696,11653.0
697,11699.0
698,11700.0
699,11719.0
700,11722.0
701,11729.0
702,11798.0
703,11852.0
704,11872.0
705,11918.0
706,11972.0
707,11984.0
708,11998.0
709,12007.0
710,12035.0
711,12065.0
712,12125.0
713,12144.0
714,12201.0
715,12246.0
716,12267.0
717,12269.0
718,12309.0
719,12348.0
720,12421.0
721,12445.0
722,12479.0
723,12519.0
724,12523.0
725,12528.0
726,12569.0
727,12570.0
728,12588.0
729,12636.0
730,12668.0
731,12674.0
732,12678.0
733,12737.0
734,12756.0
735,12760.0
736,12780.0
737,12793.0
738,12827.0
739,12902.0
740,12907.0
741,12986.0
742,12995.0
743,13013.0
744,13042.0
745,13137.0
746,13344.0
747,13363.0
748,13384.0
749,13477.0
750,13534.0
751,13577.0
752,13601.0
753,13669.0
754,13684.0
755,13688.0
756,13854.0
757,13880.0
758,13893.0
759,13944.0
760,14018.0
761,14064.0
762,14129.0
763,14136.0
764,14138.0
765,14149.0
766,14163.0
767,14180.0
768,14260.0
769,14273.0
770,14350.0
771,14453.0
772,14475.0
773,14506.0
774,14523.0
775,14569.0
776,14614.0
777,14691.0
778,14704.0
779,14777.0
780,14827.0
781,14838.0
782,14853.0
783,14854.0
784,14879.0
785,14909.0
786,14946.0
787,14960.0
788,14966.0
789,15000.0
790,15031.0
791,15044.0
792,15056.0
793,15091.0
794,15241.0
795,15581.0
796,15734.0
797,15744.0
798,15785.0
799,15788.0
800,15845.0
801,15849.0
802,15909.0
803,15920.0
804,15955.0
805,16016.0
806,16150.0
807,16184.0
808,16350.0
809,16392.0
810,16405.0
811,16519.0
812,16533.0
813,16554.0
814,16557.0
815,16620.0
816,16626.0
817,16816.0
818,16817.0
819,16880.0
820,16912.0
821,16942.0
822,17000.0
823,17009.0
824,17095.0
825,17122.0
826,17135.0
827,17141.0
828,17175.0
829,17189.0
830,17252.0
831,17395.0
832,17575.0
833,17621.0
834,17626.0
835,17683.0
836,17768.0
837,17782.0
838,17891.0
839,17958.0
840,17980.0
841,18023.0
842,18063.0
843,18065.0
844,18128.0
845,18168.0
846,18169.0
847,18215.0
848,18258.0
849,18266.0
850,18285.0
851,18302.0
852,18326.0
853,18365.0
854,18422.0
855,18600.0
856,18682.0
857,18745.0
858,18762.0
859,18801.0
860,18909.0
861,18935.0
862,19000.0
863,19001.0
864,19017.0
865,19065.0
866,19151.0
867,19158.0
868,19297.0
869,19328.0
870,19332.0
871,19435.0
872,19437.0
873,19462.0
874,19523.0
875,19586.0
876,19600.0
877,19643.0
878,19879.0
879,19885.0
880,20000.0
881,20142.0
