,title,runtime,release_date,rating,prod_co,metaScore,metaUserScore,imdb_rating,genre,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,directors,writers,budget,opening_wknd,gross_dom,gross_int,title_code
0,Overboard,0,2018-05-04,PG-13,"['Pantelion Films', 'Lionsgate']",0,0,0,"['Comedy', 'Romance']",/name/nm0220240/,/name/nm0267506/,/name/nm0519456/,/name/nm0001314/,/name/nm0001436/,/name/nm0735440/,/name/nm2019219/,/name/nm6288651/,/name/nm4865040/,/name/nm8433907/,['Rob Greenberg'],"['Bob Fisher', 'Rob Greenberg', 'Leslie Dixon', 'Leslie Dixon']",12000000,14711101,50316123.0,91244913.0,tt1563742
0,Mortal Engines,0,2018-12-14,PG-13,"['Media Rights Capital (MRC)', 'Universal Pictures']",0,0,0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'Thriller']",/name/nm2623492/,/name/nm1588066/,/name/nm0915989/,/name/nm3705886/,/name/nm3995719/,/name/nm5772354/,/name/nm0538869/,/name/nm0002332/,/name/nm0758760/,/name/nm2680937/,['Christian Rivers'],"['Fran Walsh', 'Philippa Boyens', 'Peter Jackson', 'Philip Reeve']",100000000,7559850,15951040.0,83672673.0,tt1571234
0,The Commuter,0,2018-01-12,PG-13,"['StudioCanal', 'StudioCanal', 'Lionsgate']",0,0,0,"['Action', 'Mystery', 'Thriller']",/name/nm0000553/,/name/nm0267812/,/name/nm0933940/,/name/nm0052186/,/name/nm0000554/,/name/nm0001527/,/name/nm2832424/,/name/nm3691746/,/name/nm0638762/,/name/nm1242939/,['Jaume Collet-Serra'],"['Byron Willinger', 'Philip de Blasi', 'Byron Willinger', 'Philip de Blasi', 'Ryan Engle']",30000000,13701452,36343858.0,119942387.0,tt1590193
0,A Wrinkle in Time,0,2018-03-09,PG,"['Legend3D', 'Walt Disney Studios Motion Pictures']",0,0,0,"['Adventure', 'Family', 'Fantasy', 'Sci-Fi']",/name/nm4977564/,/name/nm0001856/,/name/nm0000702/,/name/nm1411676/,/name/nm5920962/,/name/nm8097993/,/name/nm1517976/,/name/nm1813221/,/name/nm0302108/,/name/nm0671567/,['Ava DuVernay'],"['Jennifer Lee', 'Jeff Stockwell', ""Madeleine L'Engle""]",100000000,33123609,100478608.0,132675864.0,tt1620680
0,Ready Player One,0,2018-03-29,PG-13,"['Warner Bros.', 'Warner Bros.']",0,0,0,"['Action', 'Adventure', 'Sci-Fi']",/name/nm4446467/,/name/nm4972453/,/name/nm0578853/,/name/nm2913119/,/name/nm2554352/,/name/nm0670408/,/name/nm0753314/,/name/nm8354830/,/name/nm3359104/,/name/nm4789912/,['Steven Spielberg'],"['Zak Penn', 'Ernest Cline', 'Ernest Cline']",175000000,41764050,137690172.0,582890172.0,tt1677720
0,Bohemian Rhapsody,0,2018-11-02,PG-13,"['GK Films', 'Twentieth Century Fox']",0,0,0,"['Biography', 'Drama', 'Music']",/name/nm1785339/,/name/nm2377903/,/name/nm3152605/,/name/nm5228887/,/name/nm0001515/,/name/nm0318821/,/name/nm1395602/,/name/nm0390903/,/name/nm0000196/,/name/nm1464879/,['Bryan Singer'],"['Anthony McCarten', 'Peter Morgan', 'Anthony McCarten']",52000000,51061119,216428042.0,903655259.0,tt1727824
0,Last Prince of Atlantis,0,2018-02-08,,"['Grading Dimension Pictures', 'Cinema Libre Studio', 'Cinema Libre Studio']",0,0,0,"['Animation', 'Adventure', 'Family', 'Fantasy']",/name/nm0238419/,/name/nm1113851/,/name/nm0246150/,/name/nm0947236/,/name/nm0514852/,/name/nm0003244/,/name/nm0962345/,/name/nm0837718/,/name/nm0863141/,/name/nm1560699/,['Vladlen Barbe'],"['Vladlen Barbe', 'Vladlen Barbe', 'Igor Lopatonok', 'Valeri Pugashkin']",7800000,4237,,,tt1754650
0,Charlie Says,0,2019-05-17,R,"['Epic Level Entertainment', 'United Talent Agency (UTA)', 'IFC Films']",0,0,0,"['Biography', 'Crime', 'Drama']",/name/nm2356940/,/name/nm1741002/,/name/nm1788739/,/name/nm8205766/,/name/nm0923266/,/name/nm4025229/,/name/nm2003700/,/name/nm0001272/,/name/nm7371202/,/name/nm1836948/,['Mary Harron'],"['Guinevere Turner', 'Ed Sanders', 'Karlene Faith']",20684,40685,98240.0,,tt1759744
0,Mara,0,2018-09-07,R,"['Moon River Studios', 'Solution Entertainment Group', 'Saban Films']",0,0,0,"['Crime', 'Horror', 'Thriller']",/name/nm1385871/,/name/nm0176660/,/name/nm2306701/,/name/nm1024311/,/name/nm0629634/,/name/nm8133848/,/name/nm1418871/,/name/nm0247153/,/name/nm5451383/,/name/nm6691038/,['Clive Tonge'],"['Clive Tonge', 'Jonathan Frank', 'Jonathan Frank']",5000000,661769,,,tt1773753
0,Gotti,0,2018-06-15,R,"['Emmett/Furla/Oasis Films (EFO Films)', 'Highland Film Group (HFG)', 'Sunrider Productions']",0,0,0,"['Biography', 'Crime', 'Drama']",/name/nm0000237/,/name/nm4901642/,/name/nm0000593/,/name/nm0005078/,/name/nm0898546/,/name/nm0218318/,/name/nm0744235/,/name/nm1651119/,/name/nm2973813/,/name/nm3561899/,['Kevin Connolly'],"['Leo Rossi', 'Lem Dobbs']",10000000,1719902,4343227.0,6412349.0,tt1801552
0,Black Panther,0,2018-02-16,PG-13,"['Marvel Studios', 'Walt Disney Studios Motion Pictures']",0,0,0,"['Action', 'Adventure', 'Sci-Fi']",/name/nm1569276/,/name/nm0430107/,/name/nm2143282/,/name/nm1775091/,/name/nm0293509/,/name/nm2257207/,/name/nm4004793/,/name/nm6328300/,/name/nm1250791/,/name/nm0000291/,['Ryan Coogler'],"['Ryan Coogler', 'Joe Robert Cole', 'Stan Lee', 'Jack Kirby']",200000000,202003951,700059566.0,1346913161.0,tt1825683
0,Hunter Killer,0,2018-10-26,R,"['Hunter Killer Productions', 'Lionsgate']",0,0,0,"['Action', 'Adventure', 'Thriller']",/name/nm0124930/,/name/nm0000198/,/name/nm0996669/,/name/nm0004802/,/name/nm10120591/,/name/nm0778501/,/name/nm8584237/,/name/nm0424819/,/name/nm0416253/,/name/nm0329094/,['Donovan Marsh'],"['Arne Schmidt', 'Jamie Moss', 'George Wallace', 'Don Keith']",40000000,6653777,15767460.0,31672678.0,tt1846589
0,Kusama: Infinity,0,2018-09-07,Unrated,"['Goodmovies Entertainment', 'Submarine Entertainment', 'Magnolia Pictures']",0,0,0,['Documentary'],/name/nm0476202/,,,,,,,,,,['Heather Lenz'],"['Keita Ideno', 'Heather Lenz']",30998,360931,558052.0,,tt1893269
0,Hell Fest,0,2018-09-28,R,"['CBS Films', 'Lions Gate International', 'Lionsgate']",0,0,0,"['Horror', 'Thriller']",/name/nm6407242/,/name/nm4806678/,/name/nm5046593/,/name/nm3913726/,/name/nm4545813/,/name/nm5688481/,/name/nm4948941/,/name/nm9234258/,/name/nm1462159/,/name/nm7212035/,['Gregory Plotkin'],"['Seth M. Sherwood', 'Blair Butler', 'Akela Cooper', 'William Penick', 'Christopher Sey', 'Stephen Susco']",5500000,5130963,11107431.0,18159691.0,tt1999890
0,Black and White Stripes: The Juventus Story,0,2018-06-21,,"['Eastern Canal Film Co.', 'Good Films']",0,0,0,"['Documentary', 'Biography', 'Sport']",/name/nm0013108/,/name/nm8531778/,/name/nm2828064/,/name/nm5093951/,/name/nm5094801/,/name/nm1177672/,/name/nm2308807/,/name/nm2312479/,/name/nm4921853/,/name/nm1833348/,"['Marco La Villa', 'Mauro La Villa']","['Marco La Villa', 'Marco La Villa', 'Mauro La Villa', 'Mauro La Villa']",1000000,30213,,,tt2091245
0,The House with a Clock in Its Walls,0,2018-09-21,PG,"['DreamWorks', 'Mister Smith Entertainment', 'Universal Pictures']",0,0,0,"['Comedy', 'Family', 'Fantasy', 'Sci-Fi']",/name/nm0085312/,/name/nm0000949/,/name/nm6236783/,/name/nm0001492/,/name/nm0325989/,/name/nm0131974/,/name/nm6129779/,/name/nm4448022/,/name/nm9215986/,/name/nm9305209/,['Eli Roth'],"['John Bellairs', 'Eric Kripke']",42000000,26608020,68549695.0,131457147.0,tt2119543
0,Second Act,0,2018-12-21,PG-13,"['Nuyorican Productions', 'STX Entertainment']",0,0,0,"['Comedy', 'Drama', 'Romance']",/name/nm0000182/,/name/nm1227814/,/name/nm0718957/,/name/nm0001852/,/name/nm0893257/,/name/nm2807560/,/name/nm2304722/,/name/nm1837986/,/name/nm2238815/,/name/nm0004929/,['Peter Segal'],"['Justin Zackham', 'Elaine Goldsmith-Thomas']",16000000,6489983,39282227.0,72282227.0,tt2126357
0,I Still See You,0,2018-10-12,PG-13,"['Gold Circle Films', 'Good Universe', 'Lionsgate Home Entertainment']",0,0,0,"['Fantasy', 'Thriller']",/name/nm2254074/,/name/nm2113653/,/name/nm0000551/,/name/nm0697201/,/name/nm0072648/,/name/nm0381043/,/name/nm7402258/,/name/nm0860687/,/name/nm0113357/,/name/nm0227003/,['Scott Speer'],"['Jason Fuchs', 'Daniel Waters']",815,1359,1620637.0,,tt2160105
0,Calling All Earthlings,0,2018-08-01,,"['Carpe Stella Productions', 'Carpe Stella Productions']",0,0,0,"['Documentary', 'History', 'Sci-Fi']",/name/nm5192422/,/name/nm0121007/,/name/nm1837780/,/name/nm2058844/,/name/nm2059007/,/name/nm0548524/,/name/nm0704006/,/name/nm1564729/,,,['Jonathan Berman'],[],6756,6756,,,tt2179171
0,The Bromley Boys,0,2019-08,,"['Itchy Fish Film', 'Hyde Park International', 'Artist Rights Distribution']",0,0,0,['Comedy'],/name/nm5282143/,/name/nm0286044/,/name/nm0203563/,/name/nm0567356/,/name/nm7149091/,/name/nm3115404/,/name/nm0245925/,/name/nm1133714/,/name/nm0212563/,/name/nm0354907/,['Steve M Kelly'],['Warren Dudley'],1500000,19996,,,tt2179231
0,Rampage,0,2018-04-13,PG-13,"['New Line Cinema', 'Warner Bros.']",0,0,0,"['Action', 'Adventure', 'Sci-Fi']",/name/nm0425005/,/name/nm0365140/,/name/nm0015196/,/name/nm0604742/,/name/nm3821405/,/name/nm0542133/,/name/nm0005420/,/name/nm0126260/,/name/nm2009006/,/name/nm4425051/,['Brad Peyton'],"['Ryan Engle', 'Carlton Cuse', 'Ryan J. Condal', 'Adam Sztykiel', 'Ryan Engle']",120000000,35753093,101028233.0,428028233.0,tt2231461
0,Sherlock Gnomes,0,2018-03-23,PG,"['Metro-Goldwyn-Mayer (MGM)', 'Paramount Pictures']",0,0,0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Mystery', 'Romance']",/name/nm0000136/,/name/nm0564215/,/name/nm1289434/,/name/nm0038432/,/name/nm0004763/,/name/nm2758713/,/name/nm3562270/,/name/nm0000323/,/name/nm9714387/,/name/nm1782195/,['John Stevenson'],"['Ben Zazove', 'Andy Riley', 'Kevin Cecil', 'Emily Cook', 'Kathy Greenberg', 'Rob Sprackling', 'Johnny Smith', 'Andy Riley', 'Kevin Cecil', 'Kelly Asbury', 'Steve Hamilton Shaw', 'Richard Sweren']",59000000,10604774,43242871.0,90497778.0,tt2296777
0,Mary Queen of Scots,0,2018-12-21,R,"['Focus Features', 'Focus Features']",0,0,0,"['Biography', 'Drama', 'History']",/name/nm1519680/,/name/nm3053338/,/name/nm4110963/,/name/nm7153679/,/name/nm1239711/,/name/nm0134458/,/name/nm1079960/,/name/nm3834716/,/name/nm9287628/,/name/nm0708436/,['Josie Rourke'],"['Beau Willimon', 'John Guy']",25000000,194777,16468499.0,46710283.0,tt2328900
0,The Happy Prince,0,2018-10-10,R,"['Maze Pictures', 'Beta Cinema', 'Sony Pictures Classics']",0,0,0,"['Biography', 'Drama']",/name/nm0000147/,/name/nm0001833/,/name/nm2959880/,/name/nm0000391/,/name/nm0151250/,/name/nm0929489/,/name/nm0001095/,/name/nm0681975/,/name/nm0905554/,/name/nm3992182/,['Rupert Everett'],['Rupert Everett'],38886,466440,2621992.0,,tt2404639
0,The Church,0,2019-07-09,PG-13,"['Hard Floor Entertainment', 'Blood Sweat Honey', 'Indican Pictures']",0,0,0,"['Horror', 'Thriller']",/name/nm0397212/,/name/nm0608405/,/name/nm0928244/,/name/nm2280521/,/name/nm4075380/,/name/nm5646755/,/name/nm4448076/,/name/nm4031202/,/name/nm2779722/,/name/nm3072445/,['Dom Frank'],"['Dom Frank', 'Dom Frank']",1000000,272412,772000.0,772000.0,tt2482856
0,Beauty and the Beholder,0,2018-10-26,,"['Reel One Entertainment Worldwide', 'Indie Rights', 'Indie Rights']",0,0,0,"['Comedy', 'Drama', 'Romance']",/name/nm6886149/,/name/nm6365311/,/name/nm7858961/,/name/nm1785332/,/name/nm1909886/,/name/nm6886155/,/name/nm2915701/,/name/nm6311863/,/name/nm8170292/,/name/nm1992363/,['Laron Austin'],"['Laron Austin', 'Laron Austin', 'Martin L. Kelley', 'Eddie Davis Singleton', 'Bennie Swint']",1352,1368,1368.0,,tt2530316
0,Blockers,0,2018-04-06,R,"['Point Grey Pictures', 'Universal Pictures']",0,0,0,['Comedy'],/name/nm0005182/,/name/nm1078479/,/name/nm0054697/,/name/nm1105980/,/name/nm6543093/,/name/nm4594069/,/name/nm5021372/,/name/nm1775177/,/name/nm0730428/,/name/nm2456242/,['Kay Cannon'],"['Brian Kehoe', 'Jim Kehoe']",21000000,20556350,60311495.0,94017294.0,tt2531344
0,Greta,0,2019-03-01,R,"['Sidney Kimmel Entertainment', 'Focus Features']",0,0,0,"['Drama', 'Mystery', 'Thriller']",/name/nm0001376/,/name/nm1631269/,/name/nm2140860/,/name/nm0675110/,/name/nm1865598/,/name/nm4554036/,/name/nm10490567/,/name/nm6110544/,/name/nm8142076/,/name/nm4476784/,['Neil Jordan'],"['Ray Wright', 'Neil Jordan', 'Ray Wright']",4481910,10532219,18653107.0,,tt2639336
0,Wastelander,0,2018-02-02,R,"['Point Of View Pictures, Scott Hellon', 'Indican Pictures']",0,0,0,"['Action', 'Adventure', 'Sci-Fi']",/name/nm1814281/,/name/nm3250300/,/name/nm0698913/,/name/nm2348163/,/name/nm3208604/,/name/nm2215406/,/name/nm0993783/,/name/nm0823368/,/name/nm3697343/,/name/nm0166816/,['Angelo Lopes'],['Angelo Lopes'],20768,70045,70045.0,,tt2651724
0,Game Night,0,2018-02-23,R,"['Access Entertainment', 'Warner Bros.']",0,0,0,"['Action', 'Comedy', 'Crime', 'Mystery']",/name/nm0000867/,/name/nm1046097/,/name/nm0151419/,/name/nm1279721/,/name/nm2915105/,/name/nm2031358/,/name/nm3954896/,/name/nm0687146/,/name/nm0355910/,/name/nm0396812/,"['John Francis Daley', 'Jonathan Goldstein']",['Mark Perez'],37000000,17005332,69179066.0,117679066.0,tt2704998
0,The Grinch,0,2018-11-09,PG,"['Universal Pictures', 'Universal Pictures']",0,0,0,"['Animation', 'Comedy', 'Family', 'Fantasy']",/name/nm1212722/,/name/nm7372981/,/name/nm0429069/,/name/nm1214289/,/name/nm10232559/,/name/nm0860380/,/name/nm5373238/,/name/nm6878893/,/name/nm0001450/,/name/nm5411494/,"['Yarrow Cheney', 'Scott Mosier']","['Michael LeSieur', 'Tommy Swerdlow', 'Dr. Seuss']",75000000,67572855,270620950.0,511595957.0,tt2709692
0,Ploey,0,2019-04-26,PG,"['GunHil', 'ARRI Media Worldsales', 'Viva Pictures']",0,0,0,"['Animation', 'Adventure', 'Family']",/name/nm0000276/,/name/nm0001764/,/name/nm0154708/,/name/nm0840001/,/name/nm4073207/,/name/nm0532067/,/name/nm4653753/,/name/nm0188568/,/name/nm0584400/,/name/nm1206602/,['Árni Ásgeirsson'],['Friðrik Erlingsson'],77815,6146292,,,tt2766104
0,Annihilation,0,2018-02-23,R,"['Paramount Pictures', 'Paramount Pictures']",0,0,0,"['Adventure', 'Drama', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",/name/nm0000204/,/name/nm0000492/,/name/nm1935086/,/name/nm0938950/,/name/nm4420495/,/name/nm1408543/,/name/nm1209966/,/name/nm1134945/,/name/nm1752221/,/name/nm0637259/,['Alex Garland'],"['Alex Garland', 'Jeff VanderMeer']",40000000,11071584,32732301.0,43070915.0,tt2798920
0,The Old Man & the Gun,0,2018-10-19,PG-13,"['Condé Nast Publications', 'CAA Marketing Group', 'Fox Searchlight Pictures']",0,0,0,"['Biography', 'Comedy', 'Crime', 'Drama', 'Romance']",/name/nm0000602/,/name/nm0000729/,/name/nm0000651/,/name/nm0000418/,/name/nm0001823/,/name/nm1754366/,/name/nm8982182/,/name/nm8679312/,/name/nm0428122/,/name/nm0913475/,['David Lowery'],"['David Lowery', 'David Grann']",142131,11277120,17860397.0,,tt2837574
