,title,runtime,release_date,rating,prod_co,metaScore,metaUserScore,imdb_rating,genre,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,directors,writers,budget,opening_wknd,gross_dom,gross_int,title_code
0,Pet,0,2016-12-02,R,"['Cine365 Films', 'Paradigm Talent Agency', 'Orion Pictures']",0,0,0,"['Horror', 'Thriller']",/name/nm0597480/,/name/nm0989959/,/name/nm1390614/,/name/nm1229681/,/name/nm1452155/,/name/nm1535531/,/name/nm0876683/,/name/nm4693159/,/name/nm0101152/,/name/nm1017646/,['Carles Torrens'],['Jeremy Slater'],63,8004,22003.0,,tt1183374
0,Doctor Strange,0,2016-11-04,PG-13,"['Marvel Studios', 'Walt Disney Studios Motion Pictures']",0,0,0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",/name/nm1212722/,/name/nm0252230/,/name/nm1046097/,/name/nm0938950/,/name/nm0586568/,/name/nm0842770/,/name/nm0836121/,/name/nm0000973/,/name/nm0012078/,/name/nm2333360/,['Scott Derrickson'],"['Jon Spaihts', 'Scott Derrickson', 'C. Robert Cargill', 'Stan Lee', 'Steve Ditko']",165000000,85058311,232641920.0,677718395.0,tt1211837
0,The Lost City of Z,0,2017-04-21,PG-13,"['Keep Your Head', 'Sierra / Affinity', 'Amazon Studios']",0,0,0,"['Biography', 'Drama', 'History']",/name/nm0402271/,/name/nm1500155/,/name/nm1092227/,/name/nm4043618/,/name/nm5361352/,/name/nm0005171/,/name/nm0001519/,/name/nm0290117/,/name/nm8880199/,/name/nm0839146/,['James Gray'],"['James Gray', 'David Grann']",30000000,110175,8580410.0,19263938.0,tt1212428
0,The Last Film Festival,0,2016-09-16,R,['Monterey Media'],0,0,0,['Comedy'],/name/nm0000454/,/name/nm0441592/,/name/nm0000302/,/name/nm0712603/,/name/nm0005447/,/name/nm0001851/,/name/nm4097909/,/name/nm6959435/,/name/nm1125288/,/name/nm2197298/,['Linda Yellen'],"['Linda Yellen', 'Michael Leeds']",650000,3558,3558.0,,tt1273219
0,Ghostbusters,0,2016-07-15,PG-13,"['Columbia Pictures', 'Columbia Pictures']",0,0,0,"['Action', 'Comedy', 'Fantasy', 'Sci-Fi']",/name/nm0565250/,/name/nm1325419/,/name/nm0571952/,/name/nm0428656/,/name/nm2046855/,/name/nm0000893/,/name/nm0001097/,/name/nm2275887/,/name/nm2380339/,/name/nm4175221/,['Paul Feig'],"['Katie Dippold', 'Paul Feig', 'Ivan Reitman', 'Dan Aykroyd', 'Harold Ramis']",144000000,46018755,128350574.0,229147509.0,tt1289401
0,Frank & Lola,0,2016-12-09,Unrated,"['Parts and Labor', 'Preferred Content', 'Paladin']",0,0,0,"['Crime', 'Drama', 'Romance', 'Thriller']",/name/nm1782299/,/name/nm0788335/,/name/nm0519043/,/name/nm0000275/,/name/nm0638824/,/name/nm0222922/,/name/nm2623337/,/name/nm3123016/,/name/nm2811547/,/name/nm0773609/,['Matthew Ross'],['Matthew Ross'],5747,9188,9188.0,,tt1290138
0,How to Be Single,0,2016-02-12,R,"['New Line Cinema', 'Warner Bros.']",0,0,0,"['Comedy', 'Drama', 'Romance']",/name/nm0424848/,/name/nm2313103/,/name/nm0005182/,/name/nm1555340/,/name/nm0915458/,/name/nm2981082/,/name/nm1002609/,/name/nm3821405/,/name/nm1727621/,/name/nm1906042/,['Christian Ditter'],"['Abby Kohn', 'Marc Silverstein', 'Dana Fox', 'Abby Kohn', 'Marc Silverstein', 'Liz Tuccillo']",38000000,17878911,46843513.0,112343513.0,tt1292566
0,The Infiltrator,0,2016-07-13,R,"['George Films', 'Relativity International', 'Broad Green Pictures']",0,0,0,"['Biography', 'Crime', 'Drama', 'Thriller']",/name/nm0186505/,/name/nm0000491/,/name/nm1208167/,/name/nm0752407/,/name/nm1569065/,/name/nm0990547/,/name/nm2534167/,/name/nm6151356/,/name/nm6620255/,/name/nm0041411/,['Brad Furman'],"['Ellen Furman', 'Robert Mazur']",28000000,5303775,15436808.0,21011110.0,tt1355631
0,Passengers,0,2016-12-21,PG-13,"['Columbia Pictures', 'Columbia Pictures']",0,0,0,"['Drama', 'Romance', 'Sci-Fi', 'Thriller']",/name/nm2225369/,/name/nm0695435/,/name/nm0790688/,/name/nm0000401/,/name/nm0000412/,/name/nm2365632/,/name/nm5700607/,/name/nm3562253/,/name/nm2410458/,/name/nm4563780/,['Morten Tyldum'],['Jon Spaihts'],110000000,14869736,100014699.0,303144152.0,tt1355644
0,Lowriders,0,2016-06-01,PG-13,"['Blumhouse Productions', 'Universal Pictures']",0,0,0,"['Adventure', 'Crime', 'Drama']",/name/nm2474632/,/name/nm0065007/,/name/nm0744331/,/name/nm1727825/,/name/nm2552034/,/name/nm6060991/,/name/nm0519456/,/name/nm3262403/,/name/nm0346595/,/name/nm7402189/,['Ricardo de Montreuil'],"['Elgin James', 'Cheo Hodari Coker']",5000000,2403885,6303560.0,6312033.0,tt1366338
0,Pride and Prejudice and Zombies,0,2016-02-05,PG-13,"['Cross Creek Pictures', 'Panorama Media', 'Screen Gems']",0,0,0,"['Action', 'Comedy', 'Fantasy', 'Horror', 'Romance']",/name/nm4141252/,/name/nm0727165/,/name/nm1658935/,/name/nm2757333/,/name/nm5166444/,/name/nm6351089/,/name/nm4025229/,/name/nm3150488/,/name/nm0680766/,/name/nm0001097/,['Burr Steers'],"['Burr Steers', 'Jane Austen', 'Seth Grahame-Smith']",28000000,5324240,10938134.0,16457494.0,tt1374989
0,Suicide Squad,0,2016-08-05,PG-13,"['Atlas Entertainment', 'Warner Bros.']",0,0,0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",/name/nm0000226/,/name/nm0001467/,/name/nm3053338/,/name/nm0205626/,/name/nm2968738/,/name/nm0054697/,/name/nm0246024/,/name/nm2262926/,/name/nm0926471/,/name/nm1092086/,['David Ayer'],"['David Ayer', 'John Ostrander']",175000000,133682248,325100054.0,746846894.0,tt1386697
0,When the Bough Breaks,0,2016-09-09,PG-13,"['Screen Gems', 'Screen Gems']",0,0,0,"['Crime', 'Drama', 'Horror', 'Mystery', 'Romance', 'Thriller']",/name/nm0004820/,/name/nm0356021/,/name/nm0539082/,/name/nm0931324/,/name/nm0607703/,/name/nm0744331/,/name/nm3596959/,/name/nm0259656/,/name/nm0637441/,/name/nm1011206/,['Jon Cassar'],"['Jack Olsen', 'Jack Olsen']",10000000,14202323,29747603.0,30658387.0,tt1389139
0,A Boy Called Po,0,2017-09-01,PG,"['Commonwealth Film Manufacturing', 'Freestyle Digital Media']",0,0,0,"['Drama', 'Fantasy']",/name/nm0330913/,/name/nm4721354/,/name/nm1291974/,/name/nm0100793/,/name/nm0348231/,/name/nm2965079/,/name/nm0061262/,/name/nm0557739/,/name/nm0313364/,/name/nm5362083/,['John Asher'],"['Colin Goldman', 'Colin Goldman', 'Steve C. Roberts']",1693000,2693,4550.0,4550.0,tt1401621
0,Sold,0,2016-04-01,PG-13,"['Jaya International', 'Matson Films']",0,0,0,['Drama'],/name/nm0000096/,/name/nm0000274/,/name/nm3140757/,/name/nm0794818/,/name/nm1913625/,/name/nm3320109/,/name/nm0611573/,/name/nm0084443/,/name/nm2161867/,/name/nm1340178/,['Jeffrey D. Brown'],"['Jeffrey D. Brown', 'Joseph Kwong']",5070,57527,57527.0,,tt1411956
0,Deadpool,0,2016-02-12,R,"['Twentieth Century Fox', 'Walt Disney Studios', 'Twentieth Century Fox']",0,0,0,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",/name/nm0005351/,/name/nm1072555/,/name/nm2554352/,/name/nm4534098/,/name/nm4175221/,/name/nm0073088/,/name/nm1292973/,/name/nm6552202/,/name/nm4406623/,/name/nm1004124/,['Tim Miller'],"['Rhett Reese', 'Paul Wernick']",58000000,132434639,363070709.0,782612155.0,tt1431045
0,Bridget Jones's Baby,0,2016-09-16,R,"['Universal Pictures', 'Miramax']",0,0,0,"['Comedy', 'Drama', 'Romance']",/name/nm0000250/,/name/nm0428121/,/name/nm0000980/,/name/nm0680766/,/name/nm0722279/,/name/nm0376602/,/name/nm1941093/,/name/nm0072725/,/name/nm0000147/,/name/nm1552362/,['Sharon Maguire'],"['Helen Fielding', 'Dan Mazer', 'Emma Thompson', 'Helen Fielding', 'Helen Fielding']",35000000,8571785,24252420.0,211952420.0,tt1473832
0,Central Intelligence,0,2016-06-17,PG-13,"['New Line Cinema', 'Warner Bros.']",0,0,0,"['Action', 'Comedy', 'Crime']",/name/nm0425005/,/name/nm0366389/,/name/nm0630379/,/name/nm0752407/,/name/nm0000867/,/name/nm0666739/,/name/nm1218621/,/name/nm0341377/,/name/nm6326385/,/name/nm7063789/,['Rawson Marshall Thurber'],"['Ike Barinholtz', 'David Stassen', 'Rawson Marshall Thurber', 'Ike Barinholtz', 'David Stassen']",50000000,35535250,127440871.0,216972543.0,tt1489889
0,Blair Witch,0,2016-09-16,R,"['Lionsgate', 'Lionsgate']",0,0,0,"['Horror', 'Mystery', 'Thriller']",/name/nm4372483/,/name/nm5555747/,/name/nm4094023/,/name/nm1792900/,/name/nm1622768/,/name/nm2038170/,,,,,['Adam Wingard'],['Simon Barrett'],5000000,9576057,20777061.0,45173154.0,tt1540011
0,Simple Creature,0,2017-07-25,Not Rated,"['Old Loyal Films', 'Indican Pictures']",0,0,0,"['Horror', 'Sci-Fi', 'Thriller']",/name/nm1428690/,/name/nm3195983/,/name/nm0235417/,/name/nm0606885/,/name/nm0198369/,/name/nm2688049/,/name/nm2134362/,/name/nm2174561/,/name/nm3717395/,/name/nm10717555/,['Andrew Finnigan'],"['Andrew Finnigan', 'Andrew Finnigan', 'Andrew Finnigan']",3006,23918,23918.0,,tt1558259
0,Norm of the North,0,2016-01-15,PG,"['Assemblage Entertainment', 'Sierra / Affinity', 'Lionsgate']",0,0,0,"['Animation', 'Adventure', 'Comedy', 'Family']",/name/nm0001705/,/name/nm0001287/,/name/nm0421822/,/name/nm0631490/,/name/nm0000538/,/name/nm0222643/,/name/nm0568385/,/name/nm5266236/,/name/nm0407101/,/name/nm0421300/,['Trevor Wall'],"['Malcolm T. Goldman', 'Steven Altiere', 'Daniel Altiere']",7000000,6844137,17062499.0,30734502.0,tt1594972
0,Zoolander 2,0,2016-02-12,PG-13,"['Panorama Films', 'Paramount Pictures']",0,0,0,"['Action', 'Adventure', 'Comedy', 'Mystery', 'Romance']",/name/nm0001774/,/name/nm0005562/,/name/nm0004851/,/name/nm0002071/,/name/nm3595501/,/name/nm1789985/,/name/nm0183698/,/name/nm0830243/,/name/nm5405251/,/name/nm0852132/,['Ben Stiller'],"['Justin Theroux', 'Ben Stiller', 'Nicholas Stoller', 'John Hamburg', 'Drake Sather', 'Ben Stiller']",50000000,13841146,28848693.0,56722693.0,tt1608290
0,Chuck,0,2017-05-05,R,"['Millennium Films', 'Creative Artists Agency (CAA)', 'IFC Films']",0,0,0,"['Biography', 'Drama', 'Sport']",/name/nm0000630/,/name/nm0005253/,/name/nm0000579/,/name/nm0915208/,/name/nm0300712/,/name/nm0001650/,/name/nm0356003/,/name/nm1767528/,/name/nm0428319/,/name/nm0384771/,['Philippe Falardeau'],"['Jeff Feuerzeig', 'Jerry Stahl', 'Michael Cristofer', 'Liev Schreiber']",34565,320725,502518.0,,tt1610525
0,Jackie,0,2016-12-02,R,"['Fox Searchlight Pictures', 'Insiders', 'Fox Searchlight Pictures']",0,0,0,"['Biography', 'Drama', 'History']",/name/nm0000204/,/name/nm0765597/,/name/nm1950086/,/name/nm0001082/,/name/nm0000457/,/name/nm0001290/,/name/nm1294269/,/name/nm0002253/,/name/nm0335275/,/name/nm0143295/,['Pablo Larraín'],['Noah Oppenheim'],9000000,278715,13960394.0,24270399.0,tt1619029
0,Bleed for This,0,2016-11-18,R,"['Verdi Productions', 'Endeavor Content', 'Open Road Films (II)']",0,0,0,"['Biography', 'Drama', 'Sport']",/name/nm1886602/,/name/nm0001173/,/name/nm0005408/,/name/nm0001354/,/name/nm0505971/,/name/nm0312217/,/name/nm1767726/,/name/nm0784815/,/name/nm2237471/,/name/nm3010044/,['Ben Younger'],"['Ben Younger', 'Ben Younger', 'Pippa Bianco', 'Angelo Pizzo']",6000000,2366810,5083906.0,6698679.0,tt1620935
0,Independence Day: Resurgence,0,2016-06-24,PG-13,"['Twentieth Century Fox', 'Twentieth Century Fox']",0,0,0,"['Action', 'Adventure', 'Sci-Fi']",/name/nm2955013/,/name/nm0000156/,/name/nm0000597/,/name/nm2140860/,/name/nm1900772/,/name/nm0000688/,/name/nm0001209/,/name/nm0002139/,/name/nm0000653/,/name/nm0820520/,['Roland Emmerich'],"['Nicolas Wright', 'James A. Woods', 'Dean Devlin', 'Roland Emmerich', 'James Vanderbilt', 'Dean Devlin', 'Roland Emmerich', 'Nicolas Wright', 'James A. Woods', 'Dean Devlin', 'Roland Emmerich', 'Carter Blanchard']",165000000,41039944,103144286.0,389681935.0,tt1628841
0,Wild Oats,0,2016-09-16,PG-13,"['Wild Pictures', 'Blue Box International', 'Lifetime Television']",0,0,0,"['Action', 'Adventure', 'Comedy', 'Drama']",/name/nm0000511/,/name/nm0001448/,/name/nm0000193/,/name/nm1784872/,/name/nm1240176/,/name/nm1904437/,/name/nm1046808/,/name/nm8499369/,/name/nm0210885/,/name/nm3788810/,['Andy Tennant'],"['Claudia Myers', 'Gary Kanew', 'Gary Kanew']",10000000,21554,40598.0,247949.0,tt1655461
0,Trolls,0,2016-11-04,PG,"['DreamWorks Animation', 'Twentieth Century Fox']",0,0,0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical']",/name/nm0447695/,/name/nm0005493/,/name/nm0221046/,/name/nm2395586/,/name/nm0004724/,/name/nm1258970/,/name/nm0005461/,/name/nm0000092/,/name/nm0179479/,/name/nm0001787/,"['Mike Mitchell', 'Walt Dohrn']","['Jonathan Aibel', 'Glenn Berger', 'Erica Rivinoja', 'Thomas Dam']",125000000,46581142,153707064.0,346864462.0,tt1679335
0,David Lynch: The Art Life,0,2016-11-13,Not Rated,"['Absurda', 'Absurda', 'Absurda']",0,0,0,"['Documentary', 'Biography']",/name/nm0000186/,/name/nm9846780/,/name/nm9846781/,/name/nm9846782/,/name/nm9846783/,,,,,,"['Rick Barnes', 'Olivia Neergaard-Holm', 'Jon Nguyen']",[],10823,171419,311470.0,,tt1691152
0,Sausage Party,0,2016-08-12,R,"['Annapurna Pictures', 'Annapurna International', 'Columbia Pictures']",0,0,0,"['Animation', 'Adventure', 'Comedy', 'Fantasy']",/name/nm0736622/,/name/nm1325419/,/name/nm1706767/,/name/nm0008533/,/name/nm2957717/,/name/nm0063944/,/name/nm0148418/,/name/nm0003944/,/name/nm0197405/,/name/nm0229889/,"['Greg Tiernan', 'Conrad Vernon']","['Kyle Hunter', 'Ariel Shaffir', 'Seth Rogen', 'Evan Goldberg', 'Seth Rogen', 'Evan Goldberg', 'Jonah Hill']",19000000,34263534,97685686.0,140705322.0,tt1700841
0,Genius,0,2016-06-10,PG-13,"['Desert Wolf Productions', 'Creative Artists Agency (CAA)', 'Lionsgate']",0,0,0,"['Biography', 'Drama']",/name/nm0000147/,/name/nm0000179/,/name/nm0000173/,/name/nm0001473/,/name/nm0001602/,/name/nm0922035/,/name/nm3948952/,/name/nm0360204/,/name/nm6935028/,/name/nm7716128/,['Michael Grandage'],"['John Logan', 'A. Scott Berg']",98274,1361045,7435006.0,,tt1703957
0,Office Christmas Party,0,2016-12-09,R,"['DreamWorks', 'Mister Smith Entertainment', 'Paramount Pictures']",0,0,0,['Comedy'],/name/nm0000867/,/name/nm1601397/,/name/nm2554352/,/name/nm0000098/,/name/nm0571952/,/name/nm0005524/,/name/nm3255459/,/name/nm1117791/,/name/nm3364779/,/name/nm1320827/,"['Josh Gordon', 'Will Speck']","['Jon Lucas', 'Scott Moore', 'Timothy Dowling', 'Justin Malen', 'Laura Solon', 'Dan Mazer']",45000000,16890204,54767494.0,114501299.0,tt1711525
0,Triple 9,0,2016-02-26,R,"['Worldview Entertainment', 'Creative Artists Agency (CAA)', 'Open Road Films (II)']",0,0,0,"['Action', 'Crime', 'Thriller']",/name/nm0000729/,/name/nm0252230/,/name/nm1107001/,/name/nm0666739/,/name/nm0000437/,/name/nm0000701/,/name/nm2933757/,/name/nm0005342/,/name/nm1954240/,/name/nm0931324/,['John Hillcoat'],['Matt Cook'],20000000,6109085,12639297.0,23177948.0,tt1712261
0,Gimme Danger,0,2016-10-01,R,"['Low Mind Films', 'ICM Partners', 'Magnolia Pictures']",0,0,0,"['Documentary', 'Music']",/name/nm0006563/,/name/nm0000464/,/name/nm10490398/,/name/nm1736076/,/name/nm1734363/,/name/nm8157459/,/name/nm1962453/,/name/nm1083670/,/name/nm0038916/,/name/nm0663945/,['Jim Jarmusch'],['Jim Jarmusch'],44725,440627,950040.0,,tt1714917
0,Hands of Stone,0,2016-08-26,R,"['Fuego Films', 'Creative Artists Agency (CAA)', 'The Weinstein Company']",0,0,0,"['Biography', 'Drama', 'Sport']",/name/nm1183149/,/name/nm0713378/,/name/nm0000134/,/name/nm0001952/,/name/nm1869101/,/name/nm1711721/,/name/nm1049982/,/name/nm0001806/,/name/nm0000289/,/name/nm0810619/,['Jonathan Jakubowicz'],['Jonathan Jakubowicz'],20000000,1751388,4712792.0,4978353.0,tt1781827
0,Bad Santa 2,0,2016-11-23,R,"['Broad Green Pictures', 'Endeavor Content', 'Broad Green Pictures']",0,0,0,"['Comedy', 'Crime', 'Drama']",/name/nm0000671/,/name/nm0000870/,/name/nm0185272/,/name/nm0376716/,/name/nm0962260/,/name/nm1218621/,/name/nm4103945/,/name/nm0804805/,/name/nm2171480/,/name/nm0823563/,['Mark Waters'],"['Johnny Rosenthal', 'Shauna Cross', 'Glenn Ficarra', 'John Requa']",26000000,6176680,17782178.0,24079268.0,tt1798603
0,Gold,0,2017-01-27,R,"['Black Bear Pictures', 'Sierra / Affinity', 'TWC-Dimension']",0,0,0,"['Crime', 'Drama']",/name/nm0000190/,/name/nm1183149/,/name/nm0397171/,/name/nm1015684/,/name/nm1527905/,/name/nm0131966/,/name/nm0367176/,/name/nm3985937/,/name/nm0005266/,/name/nm0086301/,['Stephen Gaghan'],"['Patrick Massett', 'John Zinman']",20000000,3471316,7227038.0,14880939.0,tt1800302
0,Dirty Grandpa,0,2016-01-22,R,"['Lionsgate', 'Lionsgate']",0,0,0,['Comedy'],/name/nm0000134/,/name/nm1374980/,/name/nm3614913/,/name/nm2201555/,/name/nm1727621/,/name/nm0000551/,/name/nm2584600/,/name/nm2242337/,/name/nm0807506/,/name/nm4917623/,['Dan Mazer'],['John Phillips'],25000000,11111875,35593113.0,94073028.0,tt1860213
0,Deepwater Horizon,0,2016-09-30,PG-13,"['Summit Entertainment', 'Lionsgate']",0,0,0,"['Action', 'Drama', 'History', 'Thriller']",/name/nm0000242/,/name/nm0000621/,/name/nm0341174/,/name/nm0003069/,/name/nm0159609/,/name/nm1752221/,/name/nm0500894/,/name/nm0000518/,/name/nm1296223/,/name/nm0263625/,['Peter Berg'],"['Matthew Michael Carnahan', 'Matthew Sand', 'Matthew Sand', 'David Barstow', 'David Rohde', 'Stephanie Saul']",110000000,20223544,61433527.0,121790373.0,tt1860357
0,The Darkness,0,2016-05-13,PG-13,"['Blumhouse Productions', 'BH Tilt']",0,0,0,"['Horror', 'Thriller']",/name/nm0000102/,/name/nm0593664/,/name/nm3458761/,/name/nm4867258/,/name/nm0909768/,/name/nm0607185/,/name/nm3915884/,/name/nm0001663/,/name/nm0001840/,/name/nm1975566/,['Greg McLean'],"['Greg McLean', 'Shayne Armstrong', 'S.P. Krause', 'Nacoma Whobrey']",4000000,4950859,10753574.0,10898293.0,tt1878841
0,The Edge of Seventeen,0,2016-11-18,R,"['Gracie Films', 'Sierra / Affinity', 'STX Entertainment']",0,0,0,"['Comedy', 'Drama']",/name/nm2794962/,/name/nm4726634/,/name/nm4296357/,/name/nm0001718/,/name/nm0000437/,/name/nm4861659/,/name/nm1947611/,/name/nm0444776/,/name/nm5050435/,/name/nm0004028/,['Kelly Fremon Craig'],['Kelly Fremon Craig'],9000000,4754215,14431633.0,19370020.0,tt1878870
0,Miss Peregrine's Home for Peculiar Children,0,2016-09-30,PG-13,"['Twentieth Century Fox', 'Twentieth Century Fox']",0,0,0,"['Adventure', 'Drama', 'Family', 'Fantasy', 'Thriller']",/name/nm1200692/,/name/nm2633535/,/name/nm0000168/,/name/nm0001132/,/name/nm0000391/,/name/nm0005049/,/name/nm1483369/,/name/nm0000654/,/name/nm3480246/,/name/nm5843516/,['Tim Burton'],"['Ransom Riggs', 'Jane Goldman']",110000000,28871140,87242834.0,296482446.0,tt1935859
0,The Comedian,0,2017-02-03,R,"['Cinelou Films', 'Creative Artists Agency (CAA)', 'Sony Pictures Classics']",0,0,0,"['Comedy', 'Drama']",/name/nm0000134/,/name/nm0005182/,/name/nm0000362/,/name/nm0004908/,/name/nm0000172/,/name/nm0526985/,/name/nm0001301/,/name/nm0001458/,/name/nm2192439/,/name/nm0000345/,['Taylor Hackford'],"['Art Linson', 'Jeffrey Ross', 'Richard LaGravenese', 'Lewis Friedman', 'Art Linson']",15000000,10723,1659002.0,1659002.0,tt1967614
0,The Neon Demon,0,2016-06-24,R,"['Wild Bunch', 'Gaumont', 'Broad Green Pictures']",0,0,0,"['Horror', 'Thriller']",/name/nm1102577/,/name/nm0376716/,/name/nm0000206/,/name/nm3194762/,/name/nm0540441/,/name/nm2757333/,/name/nm3880181/,/name/nm0004993/,/name/nm1889973/,/name/nm3911870/,['Nicolas Winding Refn'],"['Nicolas Winding Refn', 'Nicolas Winding Refn', 'Mary Laws', 'Polly Stenham']",7000000,589014,1333124.0,3377430.0,tt1974419
