,title,runtime,release_date,rating,prod_co,metaScore,metaUserScore,imdb_rating,genre,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,directors,writers,budget,opening_wknd,gross_dom,gross_int,title_code
0,American Sniper,0,2015-01-16,R,"['Warner Bros.', 'Warner Bros.']",0,0,0,"['Action', 'Biography', 'Drama', 'War']",/name/nm0177896/,/name/nm1092227/,/name/nm0973177/,/name/nm6518675/,/name/nm0715314/,/name/nm0731826/,/name/nm6555190/,/name/nm2241686/,/name/nm3175985/,/name/nm1218757/,['Clint Eastwood'],"['Jason Hall', 'Chris Kyle', 'Scott McEwen', 'Jim DeFelice']",58800000,633456,350126372.0,547426372.0,tt2179136
0,Into the Woods,0,2014-12-25,PG,"['Lucamar Productions', 'Walt Disney Studios Motion Pictures']",0,0,0,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Musical']",/name/nm0447695/,/name/nm0000658/,/name/nm1517976/,/name/nm1289434/,/name/nm4948519/,/name/nm0179479/,/name/nm0004724/,/name/nm0087109/,/name/nm0700577/,/name/nm0001808/,['Rob Marshall'],"['James Lapine', 'James Lapine']",50000000,31051923,128002372.0,212902372.0,tt2180411
0,Song One,0,2014-01-20,PG-13,"['Worldview Entertainment', 'Creative Artists Agency (CAA)', 'The Film Arcade']",0,0,0,"['Drama', 'Music']",/name/nm0004266/,/name/nm1926865/,/name/nm0005460/,/name/nm3860305/,/name/nm3185990/,/name/nm1511685/,/name/nm4050835/,/name/nm2001061/,/name/nm4101208/,/name/nm3008160/,['Kate Barker-Froyland'],['Kate Barker-Froyland'],6000000,20200,32251.0,408918.0,tt2182972
0,Earth to Echo,0,2014-07-02,PG,"['Relativity Media', 'Relativity Media']",0,0,0,"['Adventure', 'Family', 'Sci-Fi']",/name/nm5128387/,/name/nm4702342/,/name/nm3419119/,/name/nm4125403/,/name/nm0337020/,/name/nm4861346/,/name/nm1829813/,/name/nm0504183/,/name/nm0641747/,/name/nm1032782/,['Dave Green'],"['Henry Gayden', 'Henry Gayden', 'Andrew Panay']",13000000,8364658,38934842.0,45681062.0,tt2183034
0,Finding Fela!,0,2014-01-17,Not Rated,"['Jigsaw Productions', 'Cinetic Media', 'Kino Lorber']",0,0,0,"['Documentary', 'Biography', 'History', 'Music']",/name/nm1324034/,/name/nm2862215/,/name/nm2821769/,/name/nm6236654/,/name/nm0427582/,/name/nm6236659/,/name/nm2480113/,/name/nm6236660/,/name/nm4763170/,/name/nm6484479/,['Alex Gibney'],[],120980,155228,,,tt2194328
0,The Amazing Spider-Man 2,0,2014-05-02,PG-13,"['Marvel Enterprises', 'Columbia Pictures']",0,0,0,"['Action', 'Adventure', 'Sci-Fi']",/name/nm1940449/,/name/nm1297015/,/name/nm0004937/,/name/nm0316079/,/name/nm2851530/,/name/nm0272173/,/name/nm0428065/,/name/nm0000398/,/name/nm0001110/,/name/nm0001714/,['Marc Webb'],"['Alex Kurtzman', 'Roberto Orci', 'Jeff Pinkner', 'Alex Kurtzman', 'Roberto Orci', 'Jeff Pinkner', 'James Vanderbilt', 'Stan Lee', 'Steve Ditko']",200000000,91608337,202853933.0,708982323.0,tt1872181
0,The Other Woman,0,2014-04-25,PG-13,"['Twentieth Century Fox', 'Twentieth Century Fox']",0,0,0,"['Comedy', 'Romance']",/name/nm0000139/,/name/nm0005182/,/name/nm4478322/,/name/nm0182666/,/name/nm0000467/,/name/nm1978325/,/name/nm3747326/,/name/nm2416114/,/name/nm1865462/,/name/nm1497615/,['Nick Cassavetes'],['Melissa Stack'],40000000,24763752,83911193.0,196710396.0,tt2203939
0,Addicted,0,2014-10-10,R,"['Codeblack Entertainment', 'Lionsgate']",0,0,0,"['Drama', 'Thriller']",/name/nm0495095/,/name/nm0462673/,/name/nm2010301/,/name/nm0004734/,/name/nm3057836/,/name/nm5386132/,/name/nm0639955/,/name/nm1538675/,/name/nm2584077/,/name/nm3363398/,['Bille Woodruff'],"['Christina Welsh', 'Ernie Barbarash', 'Zane']",5000000,7485346,17390770.0,17534314.0,tt2205401
0,Transcendence,0,2014-04-18,PG-13,"['Alcon Entertainment', 'Warner Bros.']",0,0,0,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",/name/nm0000136/,/name/nm0356017/,/name/nm0000151/,/name/nm0614165/,/name/nm0079273/,/name/nm0544718/,/name/nm0369513/,/name/nm0004286/,/name/nm0362484/,/name/nm1571804/,['Wally Pfister'],['Jack Paglen'],100000000,10886386,23022309.0,103039258.0,tt2209764
0,The Bag Man,0,2014-02-28,R,"['Cinedigm Entertainment Group', 'Red Granite International', 'Cinedigm Entertainment Group']",0,0,0,"['Action', 'Crime', 'Drama', 'Thriller']",/name/nm0000131/,/name/nm3762369/,/name/nm0000134/,/name/nm0000417/,/name/nm0700712/,/name/nm0458514/,/name/nm0277727/,/name/nm0795856/,/name/nm0579457/,/name/nm2094636/,['David Grovic'],"['David Grovic', 'Paul Conway', 'James Russo']",29231,56574,461780.0,,tt2212008
