,title,runtime,release_date,rating,prod_co,metaScore,metaUserScore,imdb_rating,genre,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,directors,writers,budget,opening_wknd,gross_dom,gross_int,title_code
0,Meeting Gorbachev,0,2019-05-03,Not Rated,"['Werner Herzog Filmproduktion', 'The Orchard']",0,0,0,[],/name/nm0029091/,/name/nm10669192/,/name/nm0108348/,/name/nm0155886/,/name/nm0329784/,/name/nm0329785/,/name/nm0001348/,/name/nm9326634/,/name/nm1269884/,/name/nm0001654/,"['Werner Herzog', 'André Singer']",['Werner Herzog'],18128.0,251837.0,319230.0,,tt8811382
0,Year Eight,0,2018-08-10,,"['Wild Dogs Productions', 'Wild Dogs Productions']",0,0,0,[],/name/nm8139485/,/name/nm5649428/,/name/nm4699835/,/name/nm5099690/,/name/nm8426779/,/name/nm10034203/,/name/nm7616140/,/name/nm0861989/,/name/nm3829870/,/name/nm9277131/,['Michael Fredianelli'],['Michael Fredianelli'],,,,,tt8811440
0,The Onymous,0,2018,,['BSV Entertainment'],0,0,0,[],/name/nm7890593/,/name/nm8682612/,/name/nm8137333/,/name/nm3684530/,/name/nm6612109/,/name/nm3025911/,,,,,['Brandon Valencia'],['Brandon Valencia'],20000.0,,,,tt8815348
0,"Sipe: Sex, Lies, and the Priesthood",0,,,[],0,0,0,[],,,,,,,,,,,['Joe Cultrera'],[],,,,,tt8816044
0,Summer Day,0,,,[],0,0,0,[],/name/nm4312492/,/name/nm10037027/,,,,,,,,,['Jack Bilotta'],['Jack Bilotta'],,,,,tt8819166
0,They Look Like Trees,0,,,[],0,0,0,[],/name/nm7796254/,/name/nm10037034/,,,,,,,,,['Drew Moore'],[],,,,,tt8819176
0,Los Reyes,0,2019-08-14,,"['Dirk Manthey Film', 'Grasshopper Film']",0,0,0,[],,,,,,,,,,,"['Iván Osnovikoff', 'Bettina Perut']",[],5661.0,30418.0,30418.0,,tt8819180
0,Ecotopia,0,2018-08,,[],0,0,0,[],,,,,,,,,,,['Ruth Dusseault'],[],,,,,tt8819188
0,Lou & Lorne: Becoming Actors,0,,,[],0,0,0,[],/name/nm8615705/,/name/nm8615703/,/name/nm10037065/,/name/nm10037081/,/name/nm10031478/,,,,,,['Luke Murillo'],['Luke Murillo'],,,,,tt8819206
0,Dark Horses,0,2018-06-06,,['NBC Sports'],0,0,0,[],/name/nm3248909/,/name/nm10106644/,/name/nm6578215/,/name/nm1631128/,/name/nm6578216/,/name/nm1631158/,/name/nm1263800/,/name/nm0584279/,/name/nm10243846/,/name/nm1631315/,['Castor Fernandez'],[],500000.0,,,,tt8819550
